ip_id,label,brth_yr,act_strt_dt,no_of_dpnd_chl,cis_income,crn_bal,gnd_cd,mar_st_cd,ctf_tp_cd,ocp_cd,prov
3740,0.0,1982.0,2008-09-27,0.0,38732.0,500.0,1.0,2.0,1.0,6,สมุทรปราการ                             
3740,0.0,1982.0,2008-09-27,0.0,38732.0,500.0,1.0,2.0,1.0,6,เพชรบูรณ์                               
3741,0.0,1977.0,2006-07-28,0.0,36754.0,1000510.0,2.0,4.0,2.0,12,
3742,0.0,1973.0,2011-07-11,0.0,46495.0,500.0,2.0,4.0,2.0,8,
3743,0.0,1981.0,2006-05-10,0.0,42686.0,660051.0,1.0,2.0,5.0,5,
3744,0.0,1978.0,2006-02-28,0.0,40004.0,492483.0,1.0,1.0,3.0,5,
3745,0.0,1973.0,2012-10-08,0.0,44736.0,500.0,1.0,3.0,6.0,1,สุราษฎร์ธานี                            
3746,0.0,1982.0,2004-03-17,0.0,40537.0,500.0,1.0,3.0,6.0,9,พะเยา                                   
3747,0.0,1986.0,2014-01-02,0.0,38813.0,500.0,1.0,1.0,3.0,11,อุดรธานี                                
3748,0.0,1983.0,2010-10-23,0.0,33550.0,500.0,1.0,3.0,2.0,7,
3749,0.0,1983.0,2009-11-06,0.0,48110.0,500.0,2.0,4.0,2.0,9,
3750,0.0,1978.0,2009-08-04,0.0,44378.0,500.0,1.0,2.0,4.0,2,พะเยา                                   
3751,0.0,1984.0,2003-10-23,0.0,42045.0,388095.0,1.0,4.0,6.0,9,พะเยา                                   
3752,0.0,1985.0,2014-03-03,1.0,42698.0,500.0,2.0,4.0,2.0,3,
3753,0.0,1984.0,2010-06-23,0.0,45948.0,180668.0,2.0,1.0,6.0,4,
3754,0.0,1987.0,2014-01-24,0.0,49724.0,500.0,1.0,4.0,3.0,7,
3755,0.0,1982.0,2017-07-09,0.0,44378.0,500.0,1.0,3.0,5.0,1,ชลบุรี                                  
3755,0.0,1982.0,2017-07-09,0.0,44378.0,500.0,1.0,3.0,5.0,1,ลำพูน                                   
3756,0.0,1973.0,2005-03-29,0.0,45053.0,44139.0,2.0,3.0,6.0,9,สิงห์บุรี                               
3756,0.0,1973.0,2005-03-29,0.0,45053.0,44139.0,2.0,3.0,6.0,9,สุราษฎร์ธานี                            
3756,0.0,1973.0,2005-03-29,0.0,45053.0,44139.0,2.0,3.0,6.0,9,หนองบัวลำภู                             
3757,0.0,1978.0,2009-05-01,0.0,42509.0,410456.0,2.0,4.0,2.0,2,อุตรดิตถ์                               
3758,0.0,1983.0,2006-05-17,0.0,44550.0,177882.0,2.0,2.0,1.0,3,
3759,0.0,1980.0,2011-05-26,0.0,35585.0,500.0,1.0,1.0,6.0,8,
3760,0.0,1978.0,2002-08-19,0.0,43500.0,595030.0,1.0,4.0,4.0,4,ตราด                                    
3761,0.0,1976.0,2009-12-07,0.0,44781.0,500.0,1.0,3.0,2.0,8,
3762,0.0,1970.0,2012-02-26,1.0,41696.0,552232.0,1.0,3.0,3.0,2,
3763,0.0,1983.0,2002-01-26,0.0,42811.0,562379.0,2.0,4.0,2.0,3,อุตรดิตถ์                               
3764,0.0,1980.0,2012-05-04,0.0,45497.0,500.0,1.0,4.0,3.0,11,พะเยา                                   
3765,0.0,1984.0,2007-06-12,0.0,45209.0,1771600.0,1.0,2.0,5.0,11,ลำพูน                                   
3766,0.0,1984.0,2009-01-27,1.0,41395.0,749835.0,1.0,4.0,3.0,2,พิษณุโลก                                
3767,0.0,1982.0,2014-10-13,1.0,43816.0,500.0,1.0,1.0,2.0,4,
3768,0.0,1980.0,2012-05-02,0.0,40745.0,525204.0,2.0,2.0,4.0,5,กระบี่                                  
3768,0.0,1980.0,2012-05-02,0.0,40745.0,525204.0,2.0,2.0,4.0,5,ตรัง                                    
3768,0.0,1980.0,2012-05-02,0.0,40745.0,525204.0,2.0,2.0,4.0,5,นครราชสีมา                              
3769,0.0,1981.0,2015-01-28,0.0,37257.0,903692.0,1.0,3.0,1.0,2,ปราจีนบุรี                              
3770,0.0,1981.0,2015-06-03,0.0,41544.0,309400.0,1.0,3.0,6.0,6,เชียงราย                                
3771,0.0,1977.0,2011-09-01,0.0,45945.0,500.0,2.0,1.0,6.0,4,
3772,0.0,1981.0,2009-05-03,0.0,42786.0,500.0,2.0,4.0,5.0,11,พังงา                                   
3773,0.0,1975.0,2016-11-29,0.0,41786.0,500.0,2.0,3.0,6.0,1,กระบี่                                  
3773,0.0,1975.0,2016-11-29,0.0,41786.0,500.0,2.0,3.0,6.0,1,ระยอง                                   
3774,0.0,1969.0,2009-07-08,0.0,42815.0,500.0,1.0,2.0,1.0,6,นครราชสีมา                              
3775,0.0,1971.0,2012-11-23,0.0,37512.0,500.0,1.0,1.0,1.0,3,ระนอง                                   
3775,0.0,1971.0,2012-11-23,0.0,37512.0,500.0,1.0,1.0,1.0,3,ราชบุรี                                 
3776,0.0,1977.0,2005-01-16,1.0,36992.0,500.0,2.0,2.0,5.0,1,
3777,0.0,1979.0,2008-01-06,2.0,41537.0,500.0,1.0,1.0,4.0,12,
3778,0.0,1979.0,2011-11-25,0.0,46655.0,310228.0,1.0,4.0,1.0,1,
3779,0.0,1981.0,2009-06-13,0.0,41177.0,500.0,2.0,1.0,3.0,4,นครราชสีมา                              
3780,0.0,1990.0,2006-07-01,1.0,49271.0,1248712.0,1.0,1.0,1.0,9,เพชรบูรณ์                               
3781,0.0,1975.0,2006-06-18,0.0,41200.0,500.0,2.0,1.0,3.0,2,ระนอง                                   
3782,0.0,1967.0,2012-11-19,0.0,43383.0,1409345.0,1.0,2.0,2.0,5,กำแพงเพชร                               
3783,0.0,1980.0,2010-11-14,0.0,41607.0,1108029.0,1.0,2.0,6.0,12,ขอนแก่น                                 
3784,0.0,1983.0,2007-12-08,0.0,42712.0,442766.0,1.0,4.0,3.0,9,
3785,0.0,1978.0,2014-04-30,0.0,45196.0,888050.0,1.0,1.0,1.0,7,ภูเก็ต                                  
3785,0.0,1978.0,2014-04-30,0.0,45196.0,888050.0,1.0,1.0,1.0,7,สมุทรสาคร                               
3786,0.0,1983.0,2011-12-13,0.0,46380.0,95645.0,2.0,1.0,2.0,3,
3787,0.0,1975.0,2008-11-14,0.0,34523.0,59202.0,1.0,3.0,4.0,8,ภูเก็ต                                  
3788,0.0,1987.0,2006-10-29,0.0,44964.0,500.0,2.0,4.0,3.0,2,ราชบุรี                                 
3789,0.0,1981.0,2008-09-07,0.0,37616.0,500.0,1.0,2.0,1.0,4,
3790,0.0,1975.0,2008-11-07,1.0,37972.0,500.0,2.0,4.0,5.0,1,
3791,0.0,1976.0,2013-08-15,0.0,50483.0,372119.0,2.0,1.0,6.0,5,ปัตตานี                                 
3792,0.0,1987.0,2008-02-17,1.0,44775.0,366415.0,1.0,3.0,3.0,1,ระนอง                                   
3793,0.0,1980.0,2011-05-23,2.0,48262.0,500.0,2.0,2.0,1.0,2,ตราด                                    
3794,0.0,1980.0,2012-11-16,0.0,45032.0,472386.0,1.0,4.0,5.0,4,กระบี่                                  
3795,0.0,1975.0,2009-05-08,0.0,41475.0,177476.0,2.0,3.0,4.0,5,
3796,0.0,1977.0,2010-10-22,0.0,46939.0,500.0,2.0,2.0,2.0,7,พังงา                                   
3797,0.0,1969.0,2012-09-22,1.0,40738.0,500.0,2.0,2.0,6.0,3,
3798,0.0,1973.0,2011-05-03,2.0,40113.0,500.0,1.0,4.0,4.0,1,
3799,0.0,1979.0,2011-10-16,0.0,48387.0,303861.0,2.0,3.0,1.0,12,ลำพูน                                   
3800,0.0,1979.0,2017-07-10,1.0,42879.0,500.0,2.0,3.0,3.0,2,
3801,0.0,1985.0,2011-11-13,0.0,46597.0,500.0,2.0,1.0,5.0,7,
3802,0.0,1981.0,2009-02-11,0.0,47936.0,500.0,2.0,2.0,6.0,11,
3803,0.0,1985.0,2007-04-29,1.0,38400.0,500.0,2.0,2.0,3.0,9,
3804,0.0,1983.0,2012-12-16,0.0,45865.0,500.0,1.0,1.0,4.0,1,
3805,0.0,1987.0,2012-10-04,0.0,42737.0,29900.0,1.0,4.0,5.0,7,พะเยา                                   
3806,0.0,1981.0,2006-05-12,2.0,38868.0,394702.0,2.0,3.0,1.0,1,กระบี่                                  
3806,0.0,1981.0,2006-05-12,2.0,38868.0,394702.0,2.0,3.0,1.0,1,นครราชสีมา                              
3807,0.0,1978.0,2013-05-19,0.0,44021.0,500.0,1.0,3.0,5.0,12,พิษณุโลก                                
3807,0.0,1978.0,2013-05-19,0.0,44021.0,500.0,1.0,3.0,5.0,12,แม่ฮ่องสอน                              
3808,0.0,1984.0,2012-07-12,0.0,41356.0,515515.0,2.0,1.0,5.0,5,สมุทรปราการ                             
3809,0.0,1967.0,2011-09-01,3.0,36873.0,85071.0,2.0,1.0,6.0,3,บึงกาฬ                                  
3810,0.0,1980.0,2008-07-04,2.0,42055.0,500.0,2.0,1.0,3.0,6,
3811,0.0,1982.0,2011-10-03,0.0,43215.0,500.0,1.0,2.0,4.0,6,ราชบุรี                                 
3811,0.0,1982.0,2011-10-03,0.0,43215.0,500.0,1.0,2.0,4.0,6,สิงห์บุรี                               
3811,0.0,1982.0,2011-10-03,0.0,43215.0,500.0,1.0,2.0,4.0,6,อุดรธานี                                
3811,0.0,1982.0,2011-10-03,0.0,43215.0,500.0,1.0,2.0,4.0,6,อุตรดิตถ์                               
3812,0.0,1978.0,2005-03-29,0.0,46187.0,105600.0,2.0,1.0,4.0,9,นครราชสีมา                              
3813,0.0,1977.0,2007-05-01,0.0,46297.0,500.0,2.0,4.0,1.0,2,
3814,0.0,1985.0,2018-02-20,0.0,48262.0,1047203.0,1.0,1.0,6.0,12,สมุทรปราการ                             
3815,0.0,1981.0,2010-12-15,2.0,40504.0,500.0,2.0,1.0,4.0,6,
3816,0.0,1976.0,2015-09-23,0.0,42002.0,22112.0,2.0,1.0,4.0,3,
3817,0.0,1979.0,2004-04-27,2.0,43049.0,724414.0,1.0,1.0,4.0,8,บึงกาฬ                                  
3818,0.0,1988.0,2009-07-15,0.0,43364.0,500.0,1.0,4.0,3.0,12,นครพนม                                  
3819,0.0,1982.0,2012-04-20,1.0,45943.0,100555.0,1.0,1.0,5.0,1,
3820,0.0,1975.0,2012-01-21,1.0,49593.0,500.0,2.0,2.0,2.0,2,ระยอง                                   
3821,0.0,1981.0,2012-12-28,1.0,39400.0,500.0,2.0,2.0,5.0,4,
3822,0.0,1978.0,2005-05-16,0.0,41245.0,500.0,2.0,4.0,3.0,8,
3823,0.0,1981.0,2009-12-19,2.0,38733.0,500.0,2.0,3.0,3.0,3,ชลบุรี                                  
3824,0.0,1978.0,2010-08-12,0.0,40451.0,500.0,1.0,4.0,3.0,12,บึงกาฬ                                  
3825,0.0,1985.0,2008-04-14,0.0,44750.0,1476714.0,2.0,4.0,4.0,7,มุกดาหาร                                
3826,0.0,1980.0,2009-05-17,1.0,41812.0,500.0,2.0,2.0,4.0,2,
3827,0.0,1975.0,2005-01-04,0.0,41712.0,500.0,2.0,2.0,5.0,1,
3828,0.0,1977.0,2013-09-10,2.0,44357.0,462679.0,1.0,4.0,1.0,2,กำแพงเพชร                               
3829,0.0,1982.0,2009-03-26,0.0,44124.0,500.0,2.0,3.0,6.0,2,สิงห์บุรี                               
3830,0.0,1977.0,2007-09-05,0.0,47604.0,605793.0,1.0,4.0,1.0,12,ชลบุรี                                  
3830,0.0,1977.0,2007-09-05,0.0,47604.0,605793.0,1.0,4.0,1.0,12,ตรัง                                    
3830,0.0,1977.0,2007-09-05,0.0,47604.0,605793.0,1.0,4.0,1.0,12,นครพนม                                  
3830,0.0,1977.0,2007-09-05,0.0,47604.0,605793.0,1.0,4.0,1.0,12,นนทบุรี                                 
3831,0.0,1978.0,2006-07-23,0.0,43986.0,500.0,1.0,2.0,5.0,3,ตาก                                     
3832,0.0,1979.0,2010-06-17,0.0,37766.0,500.0,1.0,3.0,1.0,3,ชลบุรี                                  
3833,0.0,1976.0,2014-12-30,1.0,46251.0,445548.0,1.0,3.0,1.0,4,บุรีรัมย์                               
3833,0.0,1976.0,2014-12-30,1.0,46251.0,445548.0,1.0,3.0,1.0,4,สระแก้ว                                 
3833,0.0,1976.0,2014-12-30,1.0,46251.0,445548.0,1.0,3.0,1.0,4,แม่ฮ่องสอน                              
3834,0.0,1980.0,2012-12-23,0.0,43797.0,500.0,1.0,1.0,4.0,7,
3835,0.0,1982.0,2016-03-15,0.0,44237.0,160883.0,2.0,3.0,4.0,4,บึงกาฬ                                  
3836,0.0,1982.0,2013-05-30,0.0,42496.0,500.0,2.0,1.0,4.0,3,
3837,0.0,1976.0,2010-02-18,0.0,40345.0,500.0,1.0,2.0,3.0,2,ลำปาง                                   
3837,0.0,1976.0,2010-02-18,0.0,40345.0,500.0,1.0,2.0,3.0,2,สิงห์บุรี                               
3838,0.0,1982.0,2012-05-01,0.0,38945.0,500.0,2.0,1.0,3.0,6,
3839,0.0,1986.0,2009-01-21,0.0,39461.0,500.0,1.0,2.0,3.0,2,
3840,0.0,1983.0,2012-05-08,0.0,43962.0,937348.0,2.0,2.0,4.0,1,
3841,0.0,1984.0,2016-10-16,0.0,48356.0,500.0,1.0,4.0,2.0,5,
3842,0.0,1974.0,2009-01-17,0.0,41501.0,500.0,1.0,2.0,2.0,4,นครปฐม                                  
3843,0.0,1986.0,2007-12-20,0.0,41293.0,180251.0,2.0,2.0,3.0,6,เชียงราย                                
3844,0.0,1974.0,2011-02-19,0.0,44191.0,876081.0,1.0,3.0,2.0,11,
3845,0.0,1986.0,2018-01-11,0.0,40208.0,500.0,2.0,3.0,1.0,9,ราชบุรี                                 
3845,0.0,1986.0,2018-01-11,0.0,40208.0,500.0,2.0,3.0,1.0,9,ลำพูน                                   
3846,0.0,1985.0,2013-05-24,1.0,42106.0,201150.0,1.0,3.0,5.0,5,เพชรบูรณ์                               
3847,0.0,1978.0,2013-04-13,0.0,44683.0,500.0,1.0,2.0,3.0,12,ภูเก็ต                                  
3847,0.0,1978.0,2013-04-13,0.0,44683.0,500.0,1.0,2.0,3.0,12,ลำปาง                                   
3848,0.0,1975.0,2007-04-01,2.0,45183.0,1418588.0,2.0,3.0,1.0,3,
3849,0.0,1978.0,2010-02-02,0.0,39936.0,392769.0,1.0,2.0,3.0,1,ขอนแก่น                                 
3849,0.0,1978.0,2010-02-02,0.0,39936.0,392769.0,1.0,2.0,3.0,1,นครปฐม                                  
3850,0.0,1979.0,2009-06-04,0.0,40090.0,500.0,2.0,2.0,2.0,7,พะเยา                                   
3851,0.0,1978.0,2006-06-30,0.0,43502.0,547808.0,2.0,4.0,5.0,6,ภูเก็ต                                  
3851,0.0,1978.0,2006-06-30,0.0,43502.0,547808.0,2.0,4.0,5.0,6,มุกดาหาร                                
3851,0.0,1978.0,2006-06-30,0.0,43502.0,547808.0,2.0,4.0,5.0,6,ระนอง                                   
3852,0.0,1985.0,2008-10-12,0.0,47939.0,301085.0,1.0,4.0,3.0,5,นครราชสีมา                              
3852,0.0,1985.0,2008-10-12,0.0,47939.0,301085.0,1.0,4.0,3.0,5,ปทุมธานี                                
3853,0.0,1980.0,2014-10-21,1.0,35539.0,487989.0,2.0,3.0,6.0,5,นนทบุรี                                 
3853,0.0,1980.0,2014-10-21,1.0,35539.0,487989.0,2.0,3.0,6.0,5,ปทุมธานี                                
3854,0.0,1976.0,2010-06-14,0.0,42544.0,149461.0,1.0,1.0,5.0,5,
3855,0.0,1979.0,2010-07-24,0.0,36542.0,506215.0,1.0,1.0,2.0,12,สิงห์บุรี                               
3856,0.0,1977.0,2012-04-13,0.0,40319.0,500.0,2.0,4.0,6.0,7,ราชบุรี                                 
3857,0.0,1982.0,2003-11-01,0.0,38366.0,500.0,2.0,4.0,2.0,5,
3858,0.0,1979.0,2009-06-29,0.0,40798.0,675738.0,1.0,1.0,4.0,11,
3859,0.0,1980.0,2009-08-04,1.0,45780.0,1069174.0,1.0,2.0,5.0,6,
3860,0.0,1976.0,2012-06-16,0.0,42579.0,500.0,1.0,2.0,6.0,1,
3861,0.0,1974.0,2005-11-13,1.0,44653.0,500.0,1.0,2.0,4.0,3,
3862,0.0,1982.0,2004-04-08,0.0,39455.0,500.0,1.0,3.0,3.0,2,
3863,0.0,1971.0,2009-12-18,0.0,46305.0,500.0,2.0,2.0,6.0,2,
3864,0.0,1982.0,2007-01-01,1.0,46944.0,500.0,1.0,2.0,4.0,5,นครนายก                                 
3865,0.0,1980.0,2007-10-06,0.0,42269.0,874930.0,2.0,3.0,1.0,1,
3866,0.0,1976.0,2017-03-11,0.0,37033.0,70141.0,1.0,3.0,6.0,6,
3867,0.0,1977.0,2013-02-14,0.0,33396.0,500.0,2.0,3.0,3.0,7,นครพนม                                  
3867,0.0,1977.0,2013-02-14,0.0,33396.0,500.0,2.0,3.0,3.0,7,เชียงราย                                
3868,0.0,1975.0,2009-11-12,0.0,45589.0,500.0,1.0,4.0,2.0,3,
3869,0.0,1979.0,2009-04-06,0.0,35397.0,947206.0,1.0,1.0,3.0,11,
3870,0.0,1978.0,2007-05-12,0.0,43514.0,1285604.0,2.0,1.0,1.0,9,
3871,0.0,1987.0,2012-02-07,0.0,47428.0,500.0,2.0,4.0,5.0,12,นนทบุรี                                 
3872,0.0,1980.0,2012-09-19,0.0,44418.0,339297.0,2.0,2.0,6.0,12,พะเยา                                   
3873,0.0,1987.0,2014-12-10,0.0,46228.0,300505.0,1.0,1.0,4.0,5,สุรินทร์                                
3874,0.0,1978.0,2009-12-14,0.0,37628.0,150056.0,1.0,1.0,2.0,9,
3875,0.0,1983.0,2007-04-06,0.0,44608.0,437495.0,1.0,1.0,4.0,12,นนทบุรี                                 
3876,0.0,1978.0,2007-02-02,0.0,44894.0,368829.0,1.0,4.0,2.0,12,
3877,0.0,1982.0,2008-05-24,0.0,38111.0,500.0,2.0,4.0,5.0,2,
3878,0.0,1978.0,2011-03-01,0.0,40788.0,500.0,2.0,3.0,4.0,9,
3879,0.0,1980.0,2011-12-08,0.0,37238.0,500.0,1.0,1.0,5.0,6,
3880,0.0,1976.0,2010-08-03,0.0,49302.0,597488.0,1.0,3.0,3.0,3,สมุทรปราการ                             
3881,0.0,1980.0,2012-03-10,0.0,44273.0,500.0,1.0,3.0,6.0,1,
3882,0.0,1984.0,2011-11-10,0.0,43324.0,500.0,1.0,2.0,4.0,9,กระบี่                                  
3882,0.0,1984.0,2011-11-10,0.0,43324.0,500.0,1.0,2.0,4.0,9,ปัตตานี                                 
3883,0.0,1976.0,2010-08-17,0.0,41109.0,500.0,1.0,4.0,4.0,6,
3884,0.0,1972.0,2014-10-19,0.0,46226.0,589888.0,2.0,4.0,1.0,4,นครนายก                                 
3885,0.0,1982.0,2005-08-05,0.0,37610.0,500.0,1.0,1.0,6.0,7,
3886,0.0,1977.0,2008-04-27,0.0,46760.0,52489.0,2.0,1.0,2.0,11,
3887,0.0,1974.0,2013-05-15,0.0,43857.0,59478.0,2.0,3.0,5.0,2,
3888,0.0,1981.0,2008-08-25,0.0,44978.0,500.0,2.0,3.0,1.0,2,
3889,0.0,1984.0,2008-07-21,0.0,40032.0,500.0,2.0,1.0,6.0,4,ชลบุรี                                  
3890,0.0,1980.0,2011-10-22,0.0,46051.0,500.0,2.0,2.0,6.0,3,
3891,0.0,1978.0,2010-12-01,1.0,43078.0,484453.0,2.0,4.0,6.0,2,
3892,0.0,1989.0,2010-07-21,0.0,42991.0,500.0,1.0,2.0,5.0,3,ภูเก็ต                                  
3893,0.0,1981.0,2012-04-04,1.0,47460.0,4620.0,2.0,1.0,4.0,1,หนองบัวลำภู                             
3894,0.0,1972.0,2007-02-20,0.0,42181.0,106500.0,2.0,1.0,5.0,5,แม่ฮ่องสอน                              
3895,0.0,1981.0,2005-07-09,0.0,37569.0,500.0,1.0,1.0,2.0,12,
3896,0.0,1981.0,2011-08-24,1.0,47791.0,431055.0,2.0,2.0,3.0,6,
3897,0.0,1975.0,2008-05-02,0.0,39756.0,1025846.0,2.0,2.0,1.0,3,
3898,0.0,1981.0,2009-06-28,0.0,45686.0,655280.0,2.0,4.0,5.0,4,
3899,0.0,1984.0,2006-10-09,0.0,46321.0,500.0,2.0,4.0,2.0,3,
3900,0.0,1984.0,2014-06-08,1.0,49913.0,500.0,1.0,1.0,2.0,6,
3901,0.0,1980.0,2010-06-24,0.0,36395.0,500.0,1.0,3.0,6.0,1,กระบี่                                  
3902,0.0,1983.0,2004-08-04,0.0,44197.0,471567.0,1.0,4.0,5.0,8,
3903,0.0,1978.0,2018-01-11,0.0,44352.0,552735.0,2.0,4.0,2.0,11,
3904,0.0,1979.0,2006-09-04,0.0,47893.0,500.0,1.0,4.0,6.0,12,ระยอง                                   
3905,0.0,1982.0,2009-12-21,0.0,43451.0,672133.0,1.0,4.0,3.0,3,พังงา                                   
3906,0.0,1982.0,2009-01-25,0.0,42903.0,65651.0,1.0,2.0,6.0,8,
3907,0.0,1978.0,2013-05-31,0.0,38801.0,500.0,2.0,3.0,2.0,12,นครนายก                                 
3908,0.0,1976.0,2015-08-05,0.0,42203.0,453126.0,2.0,1.0,3.0,4,สมุทรปราการ                             
3909,0.0,1983.0,2013-12-01,1.0,45687.0,500.0,2.0,1.0,6.0,6,
3910,0.0,1981.0,2007-05-15,0.0,40966.0,418185.0,2.0,4.0,2.0,11,
3911,0.0,1987.0,2009-09-18,0.0,45292.0,500.0,1.0,2.0,6.0,5,นครพนม                                  
3911,0.0,1987.0,2009-09-18,0.0,45292.0,500.0,1.0,2.0,6.0,5,อุตรดิตถ์                               
3912,0.0,1977.0,2015-02-15,2.0,41495.0,180957.0,2.0,4.0,2.0,5,
3913,0.0,1982.0,2015-01-08,0.0,44087.0,500.0,2.0,1.0,5.0,12,
3914,0.0,1979.0,2008-06-02,2.0,48117.0,500.0,2.0,3.0,5.0,8,
3915,0.0,1981.0,2007-10-02,4.0,44551.0,500.0,2.0,1.0,6.0,4,สิงห์บุรี                               
3916,0.0,1984.0,2012-08-13,0.0,38782.0,238504.0,1.0,4.0,6.0,1,กำแพงเพชร                               
3917,0.0,1981.0,2007-12-26,0.0,40902.0,500.0,2.0,2.0,5.0,4,
3918,0.0,1974.0,2007-05-13,1.0,46413.0,325309.0,1.0,4.0,3.0,6,
3919,0.0,1976.0,2008-06-18,0.0,39638.0,500.0,1.0,1.0,4.0,1,
3920,0.0,1974.0,2010-03-07,0.0,43405.0,500.0,1.0,1.0,2.0,4,
3921,0.0,1986.0,2009-03-12,0.0,46144.0,500.0,2.0,1.0,5.0,7,
3922,0.0,1977.0,2014-04-21,1.0,40767.0,213609.0,2.0,3.0,2.0,1,ปราจีนบุรี                              
3922,0.0,1977.0,2014-04-21,1.0,40767.0,213609.0,2.0,3.0,2.0,1,สุราษฎร์ธานี                            
3922,0.0,1977.0,2014-04-21,1.0,40767.0,213609.0,2.0,3.0,2.0,1,แม่ฮ่องสอน                              
3923,0.0,1979.0,2008-08-16,0.0,39406.0,539904.0,2.0,2.0,3.0,4,
3924,0.0,1989.0,2010-10-10,0.0,37801.0,382089.0,1.0,1.0,4.0,6,นครราชสีมา                              
3924,0.0,1989.0,2010-10-10,0.0,37801.0,382089.0,1.0,1.0,4.0,6,สมุทรปราการ                             
3925,0.0,1985.0,2012-02-28,2.0,43749.0,500.0,1.0,1.0,4.0,3,
3926,0.0,1976.0,2006-11-09,0.0,39441.0,500.0,1.0,3.0,2.0,1,
3927,0.0,1978.0,2009-02-16,0.0,40906.0,500.0,1.0,1.0,2.0,8,นครนายก                                 
3927,0.0,1978.0,2009-02-16,0.0,40906.0,500.0,1.0,1.0,2.0,8,นครปฐม                                  
3927,0.0,1978.0,2009-02-16,0.0,40906.0,500.0,1.0,1.0,2.0,8,ระยอง                                   
3928,0.0,1981.0,2014-02-17,0.0,42304.0,500.0,1.0,1.0,1.0,9,ตาก                                     
3928,0.0,1981.0,2014-02-17,0.0,42304.0,500.0,1.0,1.0,1.0,9,เชียงราย                                
